"species","variable","permutation","score"
"R. tomentosum","slope",14,0.0639712228946695
"R. tomentosum","slope",15,0.0625065648327875
"R. tomentosum","slope",16,0.063932088929517
"R. tomentosum","slope",17,0.0617722964927758
"R. tomentosum","slope",18,0.0627767644842072
"R. tomentosum","slope",19,0.0630812407975423
"R. tomentosum","slope",20,0.0618009134093085
"R. tomentosum","slope",21,0.0638659222550528
"R. tomentosum","slope",22,0.0637586702665859
"R. tomentosum","slope",23,0.0639718135806847
"R. tomentosum","slope",24,0.0620982091164746
"R. tomentosum","slope",25,0.0650384243687055
"R. tomentosum","slope",26,0.0631484654564435
"R. tomentosum","slope",27,0.0618926004122708
"R. tomentosum","slope",28,0.0628942390733996
"R. tomentosum","slope",29,0.0620416521147805
"R. tomentosum","slope",30,0.0612169213761911
"R. tomentosum","slope",31,0.0616211478882065
"R. tomentosum","slope",32,0.0623733408764019
"R. tomentosum","slope",33,0.0625052431388876
"R. tomentosum","slope",34,0.0622244891617665
"R. tomentosum","slope",35,0.0634023982093133
"R. tomentosum","slope",36,0.0630739420589207
"R. tomentosum","slope",37,0.0636905009211246
"R. tomentosum","slope",38,0.0647973741437131
"R. tomentosum","slope",39,0.0628699230250701
"R. tomentosum","slope",40,0.062427186736278
"R. tomentosum","slope",41,0.0616456409484931
"R. tomentosum","slope",42,0.0614600320869541
"R. tomentosum","slope",43,0.064540377912049
"R. tomentosum","slope",44,0.0628844790987183
"R. tomentosum","slope",45,0.0653877082110823
"R. tomentosum","slope",46,0.0646438616669432
"R. tomentosum","slope",47,0.0627844199527544
"R. tomentosum","slope",48,0.0640491444067115
"R. tomentosum","slope",49,0.063154357698342
"R. tomentosum","slope",50,0.0642902860004567
"R. tomentosum","slope",51,0.0607175267037333
"R. tomentosum","slope",52,0.0640414669685992
"R. tomentosum","slope",53,0.0637325537222351
"R. tomentosum","slope",54,0.0627473511541038
"R. tomentosum","slope",55,0.0616461898092133
"R. tomentosum","slope",56,0.0618833988547266
"R. tomentosum","slope",57,0.0634572744591155
"R. tomentosum","slope",58,0.0639732888799601
"R. tomentosum","slope",59,0.0630466038227566
"R. tomentosum","slope",60,0.0645243003220977
"R. tomentosum","slope",61,0.0638844248069256
"R. tomentosum","slope",62,0.063272243631262
"R. tomentosum","slope",63,0.0644206944030313
"R. tomentosum","slope",64,0.0634846617294748
"R. tomentosum","slope",65,0.0624624143400397
"R. tomentosum","slope",66,0.0625432538951075
"R. tomentosum","slope",67,0.0632880083942998
"R. tomentosum","slope",68,0.0649883037510712
"R. tomentosum","slope",69,0.0626690442911487
"R. tomentosum","slope",70,0.0632118671235697
"R. tomentosum","slope",71,0.0630378385474119
"R. tomentosum","slope",72,0.0619364423480093
"R. tomentosum","slope",73,0.0632047038312105
"R. tomentosum","slope",74,0.0641861891996435
"R. tomentosum","slope",75,0.0641724235593404
"R. tomentosum","slope",76,0.0634343486835119
"R. tomentosum","slope",77,0.0614598019602366
"R. tomentosum","slope",78,0.0627324303739635
"R. tomentosum","slope",79,0.0641340889419012
"R. tomentosum","slope",80,0.0621847024038444
"R. tomentosum","slope",81,0.0627283334107664
"R. tomentosum","slope",82,0.062974256921195
"R. tomentosum","slope",83,0.0634942205615713
"R. tomentosum","slope",84,0.0624158728680685
"R. tomentosum","slope",85,0.0636511848866077
"R. tomentosum","slope",86,0.0631243165727163
"R. tomentosum","slope",87,0.0632976712338906
"R. tomentosum","slope",88,0.063224129895705
"R. tomentosum","slope",89,0.0629861932869226
"R. tomentosum","slope",90,0.0612986993588264
"R. tomentosum","slope",91,0.06361616069831
"R. tomentosum","slope",92,0.0647876988081074
"R. tomentosum","slope",93,0.0643941303883848
"R. tomentosum","slope",94,0.0620350586945562
"R. tomentosum","slope",95,0.0636013595602202
"R. tomentosum","slope",96,0.0645478454004202
"R. tomentosum","slope",97,0.0629918695587571
"R. tomentosum","slope",98,0.0621705208430063
"R. tomentosum","slope",99,0.0626084943872187
"R. tomentosum","slope",100,0.0622855275121821
"R. tomentosum","aspect",1,0.0246727115861903
"R. tomentosum","aspect",2,0.0249371979194801
"R. tomentosum","aspect",3,0.0246096237387515
"R. tomentosum","aspect",4,0.024567807205384
"R. tomentosum","aspect",5,0.0247185334369336
"R. tomentosum","aspect",6,0.0245833914550589
"R. tomentosum","aspect",7,0.0255075918882296
"R. tomentosum","aspect",8,0.0245079684928177
"R. tomentosum","aspect",9,0.0250355874764935
"R. tomentosum","aspect",10,0.0246197909857409
"R. tomentosum","aspect",11,0.0245727850161325
"R. tomentosum","aspect",12,0.0249660398556028
"R. tomentosum","aspect",13,0.0248801724203803
"R. tomentosum","aspect",14,0.0245524892600425
"R. tomentosum","aspect",15,0.0250018208186537
"R. tomentosum","aspect",16,0.0243794398173287
"R. tomentosum","aspect",17,0.0248169848317998
"R. tomentosum","aspect",18,0.0249683382350072
"R. tomentosum","aspect",19,0.0240341463224417
"R. tomentosum","aspect",20,0.0244371544369962
"R. tomentosum","aspect",21,0.0246098415135494
"R. tomentosum","aspect",22,0.0245400975961071
"R. tomentosum","aspect",23,0.0247504369078581
"R. tomentosum","aspect",24,0.0244510869841927
"R. tomentosum","aspect",25,0.0249673746311825
"R. tomentosum","aspect",26,0.0246890964654102
"R. tomentosum","aspect",27,0.0242671173949196
"R. tomentosum","aspect",28,0.0247584391588652
"R. tomentosum","aspect",29,0.0247948597713367
"R. tomentosum","aspect",30,0.0243143703710061
"R. tomentosum","aspect",31,0.0247812208809911
"R. tomentosum","aspect",32,0.0246192903907362
"R. tomentosum","aspect",33,0.0246790683351262
"R. tomentosum","aspect",34,0.0243249125013818
"R. tomentosum","aspect",35,0.0247792550773737
"R. tomentosum","aspect",36,0.0245807126486307
"R. tomentosum","aspect",37,0.0248322239853608
"R. tomentosum","aspect",38,0.0250054368465922
"R. tomentosum","aspect",39,0.0249276145022403
"R. tomentosum","aspect",40,0.0248349715473223
"R. tomentosum","aspect",41,0.024527036427643
"R. tomentosum","aspect",42,0.0244593500687724
"R. tomentosum","aspect",43,0.0247574439596872
"R. tomentosum","aspect",44,0.0250937892885159
"R. tomentosum","aspect",45,0.0244056624570761
"R. tomentosum","aspect",46,0.0246407899078136
"R. tomentosum","aspect",47,0.0245417486294462
"R. tomentosum","aspect",48,0.0245709618418261
"R. tomentosum","aspect",49,0.024441048527801
"R. tomentosum","aspect",50,0.0242648421185597
"R. tomentosum","aspect",51,0.0238882240946712
"R. tomentosum","aspect",52,0.0244289572465473
"R. tomentosum","aspect",53,0.0244361946772803
"R. tomentosum","aspect",54,0.0246021368798315
"R. tomentosum","aspect",55,0.0247971636510407
"R. tomentosum","aspect",56,0.0257177413601934
"R. tomentosum","aspect",57,0.0248182183972855
"R. tomentosum","aspect",58,0.0244594622356512
"R. tomentosum","aspect",59,0.0251420979021132
"R. tomentosum","aspect",60,0.024363721681529
"R. tomentosum","aspect",61,0.0242032422585529
"R. tomentosum","aspect",62,0.0248124278933364
"R. tomentosum","aspect",63,0.0251159753476419
"R. tomentosum","aspect",64,0.0243854258390812
"R. tomentosum","aspect",65,0.0247831564708199
"R. tomentosum","aspect",66,0.0247074709751111
"R. tomentosum","aspect",67,0.0248175102616062
"R. tomentosum","aspect",68,0.0239615254410335
"R. tomentosum","aspect",69,0.025053542107782
"R. tomentosum","aspect",70,0.0255037208132668
"R. tomentosum","aspect",71,0.0245893772810009
"R. tomentosum","aspect",72,0.0248397467965416
"R. tomentosum","aspect",73,0.0247339994227113
"R. tomentosum","aspect",74,0.0246630246451262
"R. tomentosum","aspect",75,0.0248979116342261
"R. tomentosum","aspect",76,0.0247258568900878
"R. tomentosum","aspect",77,0.025198222581627
"R. tomentosum","aspect",78,0.0242878329807871
"R. tomentosum","aspect",79,0.0246042250943407
"R. tomentosum","aspect",80,0.0244134910409105
"R. tomentosum","aspect",81,0.0238939507515873
"R. tomentosum","aspect",82,0.0246186918694041
"R. tomentosum","aspect",83,0.0248483206286718
"R. tomentosum","aspect",84,0.0246146346464496
"R. tomentosum","aspect",85,0.0241790881404536
"R. tomentosum","aspect",86,0.0239376580748976
"R. tomentosum","aspect",87,0.0245136442797028
"R. tomentosum","aspect",88,0.0247814750815187
"R. tomentosum","aspect",89,0.0242477053586057
"R. tomentosum","aspect",90,0.0242622952155558
"R. tomentosum","aspect",91,0.0238256386109745
"R. tomentosum","aspect",92,0.024588954978468
"R. tomentosum","aspect",93,0.0245385796113559
"R. tomentosum","aspect",94,0.0247567666945354
"R. tomentosum","aspect",95,0.0243784457445899
"R. tomentosum","aspect",96,0.0246020262235271
"R. tomentosum","aspect",97,0.0247864039706606
"R. tomentosum","aspect",98,0.0245330886045872
"R. tomentosum","aspect",99,0.0246367388367352
"R. tomentosum","aspect",100,0.0249962108281869
"V. vitis-idaea","bio3",1,0.0206266674024715
"V. vitis-idaea","bio3",2,0.0201981453190063
"V. vitis-idaea","bio3",3,0.0206545578844702
"V. vitis-idaea","bio3",4,0.0205739764969811
"V. vitis-idaea","bio3",5,0.0204747015700879
"V. vitis-idaea","bio3",6,0.0207473682845057
"V. vitis-idaea","bio3",7,0.021050925980255
"V. vitis-idaea","bio3",8,0.0206288150092475
"V. vitis-idaea","bio3",9,0.0205995188000218
"V. vitis-idaea","bio3",10,0.0204284253882967
"V. vitis-idaea","bio3",11,0.0210748469782432
"V. vitis-idaea","bio3",12,0.0206021551248565
"V. vitis-idaea","bio3",13,0.0216783335778445
"V. vitis-idaea","bio3",14,0.0201446047575968
"V. vitis-idaea","bio3",15,0.0209820095666957
"V. vitis-idaea","bio3",16,0.0204246851747827
"V. vitis-idaea","bio3",17,0.0208526959793118
"V. vitis-idaea","bio3",18,0.0202495955403832
"V. vitis-idaea","bio3",19,0.0210663652628936
"V. vitis-idaea","bio3",20,0.020551030499983
"V. vitis-idaea","bio3",21,0.0211830302425441
"V. vitis-idaea","bio3",22,0.0205294317327348
"V. vitis-idaea","bio3",23,0.0205884223547805
"V. vitis-idaea","bio3",24,0.0211560995951661
"V. vitis-idaea","bio3",25,0.0207587348744093
"V. vitis-idaea","bio3",26,0.0208907594776776
"V. vitis-idaea","bio3",27,0.0205035430161165
"V. vitis-idaea","bio3",28,0.0211850473350068
"V. vitis-idaea","bio3",29,0.0214003829989703
"V. vitis-idaea","bio3",30,0.0210129789711704
"V. vitis-idaea","bio3",31,0.0204263148787478
"V. vitis-idaea","bio3",32,0.0203046463315147
"V. vitis-idaea","bio3",33,0.0211089742216397
"V. vitis-idaea","bio3",34,0.0210748947830721
"V. vitis-idaea","bio3",35,0.0211540234842165
"V. vitis-idaea","bio3",36,0.0211840408779723
"V. vitis-idaea","bio3",37,0.0208396947618408
"V. vitis-idaea","bio3",38,0.0207380280476969
"V. vitis-idaea","bio3",39,0.0208110849408897
"V. vitis-idaea","bio3",40,0.0204921625388789
"V. vitis-idaea","bio3",41,0.0210791937838768
"V. vitis-idaea","bio3",42,0.0210916567097281
"V. vitis-idaea","bio3",43,0.0209426472162505
"V. vitis-idaea","bio3",44,0.0209533339985211
"V. vitis-idaea","bio3",45,0.0208689842511016
"V. vitis-idaea","bio3",46,0.0205834787552748
"V. vitis-idaea","bio3",47,0.0211299225810997
"V. vitis-idaea","bio3",48,0.0205760359342242
"V. vitis-idaea","bio3",49,0.0206146988986209
"V. vitis-idaea","bio3",50,0.0208604822051898
"V. vitis-idaea","bio3",51,0.021118686760799
"V. vitis-idaea","bio3",52,0.0204867996566923
"V. vitis-idaea","bio3",53,0.0208990503595192
"V. vitis-idaea","bio3",54,0.0204421224392006
"V. vitis-idaea","bio3",55,0.0209248602080739
"V. vitis-idaea","bio3",56,0.0208950039891661
"V. vitis-idaea","bio3",57,0.0207155968012025
"V. vitis-idaea","bio3",58,0.02071933042977
"V. vitis-idaea","bio3",59,0.0204611080527979
"V. vitis-idaea","bio3",60,0.0206587628678073
"V. vitis-idaea","bio3",61,0.0211944492943527
"V. vitis-idaea","bio3",62,0.0211213716549425
"V. vitis-idaea","bio3",63,0.020923288922998
"V. vitis-idaea","bio3",64,0.0204620545644313
"V. vitis-idaea","bio3",65,0.0204464153018141
"V. vitis-idaea","bio3",66,0.0204156805986421
"V. vitis-idaea","bio3",67,0.0206413462481867
"V. vitis-idaea","bio3",68,0.0210492977567993
"V. vitis-idaea","bio3",69,0.020817638020899
"V. vitis-idaea","bio3",70,0.0206534655070822
"V. vitis-idaea","bio3",71,0.020985919515246
"V. vitis-idaea","bio3",72,0.0208292706769381
"V. vitis-idaea","bio3",73,0.0206734010064743
"V. vitis-idaea","bio3",74,0.0203123279947289
"V. vitis-idaea","bio3",75,0.0208784107646827
"V. vitis-idaea","bio3",76,0.0207482896974909
"V. vitis-idaea","bio3",77,0.0212398390392048
"V. vitis-idaea","bio3",78,0.0207009203324896
"V. vitis-idaea","bio3",79,0.0204992904734093
"V. vitis-idaea","bio3",80,0.0208774762889764
"V. vitis-idaea","bio3",81,0.020510021953378
"V. vitis-idaea","bio3",82,0.0206314972028151
"V. vitis-idaea","bio3",83,0.0209844893342567
"V. vitis-idaea","bio3",84,0.0203635521396169
"V. vitis-idaea","bio3",85,0.0206936078739247
"V. vitis-idaea","bio3",86,0.0207155807293644
"V. vitis-idaea","bio3",87,0.0210700329446217
"V. vitis-idaea","bio3",88,0.0208512389665467
"V. vitis-idaea","bio3",89,0.0204398725343918
"V. vitis-idaea","bio3",90,0.0208702110068959
"V. vitis-idaea","bio3",91,0.0210582300833405
"V. vitis-idaea","bio3",92,0.0212546553362816
"V. vitis-idaea","bio3",93,0.0206608924746874
"V. vitis-idaea","bio3",94,0.0201612455440751
"V. vitis-idaea","bio3",95,0.0207529455639689
"V. vitis-idaea","bio3",96,0.0204828834021886
"V. vitis-idaea","bio3",97,0.0208850423718117
"V. vitis-idaea","bio3",98,0.0209857984497491
"V. vitis-idaea","bio3",99,0.020806657534532
"V. vitis-idaea","bio3",100,0.0205215900766407
"V. vitis-idaea","bio4",1,0.386169386771507
"V. vitis-idaea","bio4",2,0.381209667698054
"V. vitis-idaea","bio4",3,0.387862827102682
"V. vitis-idaea","bio4",4,0.388398412298116
"V. vitis-idaea","bio4",5,0.384349691826686
"V. vitis-idaea","bio4",6,0.383332904230189
"V. vitis-idaea","bio4",7,0.39037433994349
"V. vitis-idaea","bio4",8,0.3874928452222
"V. vitis-idaea","bio4",9,0.388603867789289
"V. vitis-idaea","bio4",10,0.380000495086724
"V. vitis-idaea","bio4",11,0.380102464841527
"V. vitis-idaea","bio4",12,0.383080174566103
"V. vitis-idaea","bio4",13,0.391174326734143
"V. vitis-idaea","bio4",14,0.386225654230979
"V. vitis-idaea","bio4",15,0.384133651635055
"V. vitis-idaea","bio4",16,0.387705760789247
"V. vitis-idaea","bio4",17,0.391492891809188
"V. vitis-idaea","bio4",18,0.393365500072617
"V. vitis-idaea","bio4",19,0.387817465032041
"V. vitis-idaea","bio4",20,0.383827415880032
"V. vitis-idaea","bio4",21,0.386470610160744
"V. vitis-idaea","bio4",22,0.373530255700866
"V. vitis-idaea","bio4",23,0.38540790694775
"V. vitis-idaea","bio4",24,0.382537243458444
"V. vitis-idaea","bio4",25,0.387397602235077
"V. vitis-idaea","bio4",26,0.387501604070352
"V. vitis-idaea","bio4",27,0.375358441809736
"V. vitis-idaea","bio4",28,0.380580435606039
"V. vitis-idaea","bio4",29,0.374762335815338
"V. vitis-idaea","bio4",30,0.385432246815444
"V. vitis-idaea","bio4",31,0.385171377118839
"V. vitis-idaea","bio4",32,0.381461763009159
"V. vitis-idaea","bio4",33,0.397197532239612
"V. vitis-idaea","bio4",34,0.374151757965612
"V. vitis-idaea","bio4",35,0.390712664001649
"V. vitis-idaea","bio4",36,0.382572862396722
"V. vitis-idaea","bio4",37,0.387967688880286
"V. vitis-idaea","bio4",38,0.389539254352768
"V. vitis-idaea","bio4",39,0.37422961644941
"V. vitis-idaea","bio4",40,0.384922036101709
"V. vitis-idaea","bio4",41,0.379124783192718
"V. vitis-idaea","bio4",42,0.379714379569467
"V. vitis-idaea","bio4",43,0.38175795788875
"V. vitis-idaea","bio4",44,0.382498523882629
"V. vitis-idaea","bio4",45,0.383426496920158
"V. vitis-idaea","bio4",46,0.379851590050339
"V. vitis-idaea","bio4",47,0.386653334718569
"V. vitis-idaea","bio4",48,0.385918488398701
"V. vitis-idaea","bio4",49,0.386727461541392
"V. vitis-idaea","bio4",50,0.382412572766835
"V. vitis-idaea","bio4",51,0.389669684430513
"V. vitis-idaea","bio4",52,0.381683436289225
"V. vitis-idaea","bio4",53,0.382947745935231
"V. vitis-idaea","bio4",54,0.390319504193919
"V. vitis-idaea","bio4",55,0.388859412269999
"V. vitis-idaea","bio4",56,0.389098268433099
"V. vitis-idaea","bio4",57,0.385698335396535
"V. vitis-idaea","bio4",58,0.384097253630824
"V. vitis-idaea","bio4",59,0.393842095886956
"V. vitis-idaea","bio4",60,0.383178936896147
"V. vitis-idaea","bio4",61,0.376862092163527
"V. vitis-idaea","bio4",62,0.380593606050541
"V. vitis-idaea","bio4",63,0.38719342852297
"V. vitis-idaea","bio4",64,0.384030733952324
"V. vitis-idaea","bio4",65,0.378491418017972
"V. vitis-idaea","bio4",66,0.378984608642535
"V. vitis-idaea","bio4",67,0.384240385951369
"V. vitis-idaea","bio4",68,0.381102779600217
